,abw,afg,ago,aia,ala,alb,and,are,arg,arm,asm,ata,atf,atg,aus,aut,aze,bdi,bel,ben,bes,bfa,bgd,bgr,bhr,bhs,bih,blm,blr,blz,bmu,bol,bra,brb,brn,btn,bwa,caf,can,cck,che,chl,chn,civ,cmr,cod,cog,col,cpv,cri,cub,cuw,cym,cyp,cze,deu,dji,dma,dnk,dom,dza,ecu,egy,eri,esh,esp,est,eth,fin,fji,fra,fro,fsm,gab,gbr,geo,ggy,gha,gib,gin,glp,gmb,gnb,grc,grd,grl,gtm,guf,gum,guy,hkg,hnd,hrv,hti,hun,idn,imn,ind,irl,irn,irq,isl,isr,ita,jam,jey,jor,jpn,kaz,ken,kgz,khm,kir,kna,kor,kwt,lao,lbn,lbr,lby,lca,lie,lka,lso,ltu,lux,lva,mac,maf,mar,mco,mda,mdg,mdv,mex,mhl,mkd,mli,mlt,mmr,mne,mng,mnp,moz,mrt,msr,mus,mwi,mys,myt,nam,ncl,ner,nga,nic,nld,nor,npl,nru,nzl,omn,pak,pan,per,phl,plw,png,pol,pri,prk,prt,pry,pse,pyf,qat,rou,rus,rwa,sau,sdn,sen,sgp,sgs,shn,slb,sle,slv,som,srb,ssd,stp,sur,svk,svn,swe,swz,syc,syr,tca,tcd,tgo,tha,tjk,tkl,tkm,tls,ton,tto,tun,tur,tuv,twn,tza,uga,ukr,umi,ury,usa,uzb,vat,vct,ven,vgb,vir,vnm,vut,wsm,xkx,yem,zaf,zmb,zwe
nbcnews.com,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,19.250000,1.500000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.500000,0.000000,0.500000,0.000000,11.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,37.666667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,11.500000,0.000000,0.000000,0.000000,0.000000,67.333333,1.000000,0.000000,0.000000,52.583333,3.333333,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.250000,1.500000,1.000000,15.833333,1.000000,4.000000,16.333333,0.500000,0.000000,0.000000,8.500000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,3.333333,0.000000,1.000000,0.000000,0.000000,4.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,5.583333,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,3.750000,0.000000,5.000000,1.500000,7.000000,5.500000,0.000000,0.000000,11.500000,0.500000,0.333333,3.000000,0.000000,2.500000,0.000000,0.000000,0.500000,26.583333,0.000000,7.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,2.000000,0.000000,0.000000,1.000000,0.000000,1.500000,0.000000,0.000000,10.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.750000,0.000000,1.000000,1.500000,0.000000,2.000000,0.000000,0.000000,1522.666667,0.250000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.333333,0.000000,0.000000
ndtv.com,0.000000,28.000000,0.500000,0.000000,0.000000,1.000000,0.000000,14.000000,3.833333,2.000000,0.000000,0.500000,0.000000,0.500000,78.738462,8.788462,1.500000,0.000000,11.705128,3.500000,0.000000,0.000000,158.833333,3.333333,1.000000,7.416667,2.000000,0.000000,2.000000,0.000000,0.000000,0.500000,25.408333,2.833333,0.000000,1.000000,0.000000,0.000000,40.663462,0.000000,16.038462,1.000000,231.941667,0.000000,3.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.333333,0.000000,0.000000,1.000000,0.538462,87.621795,0.000000,0.000000,0.163462,1.500000,0.500000,1.000000,9.750000,0.000000,0.333333,22.538462,0.500000,2.000000,6.288462,1.000000,141.330128,1.000000,0.000000,0.000000,365.530128,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,7.038462,0.000000,1.500000,1.000000,0.500000,0.500000,4.500000,12.983333,1.000000,1.000000,1.000000,5.538462,25.500000,0.000000,3075.505128,2.913462,14.333333,31.500000,0.333333,16.250000,33.696795,11.000000,0.000000,0.000000,76.725000,4.500000,8.500000,0.500000,3.500000,0.000000,0.333333,23.100000,3.500000,0.250000,0.000000,0.000000,4.333333,1.000000,0.000000,20.083333,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,2.458333,0.000000,0.000000,1.000000,1.000000,21.533333,0.000000,0.000000,5.500000,2.500000,7.000000,0.000000,3.000000,0.000000,3.500000,0.000000,0.000000,2.500000,2.000000,17.000000,0.500000,1.500000,0.000000,2.000000,7.833333,0.000000,2.538462,4.538462,11.500000,0.000000,15.830128,1.500000,172.833333,3.500000,10.333333,6.450000,0.000000,0.000000,10.621795,0.000000,12.000000,3.571795,1.000000,3.500000,0.000000,0.000000,2.083333,29.333333,1.000000,22.458333,0.000000,0.000000,21.250000,0.000000,0.000000,0.000000,2.000000,0.000000,4.000000,6.750000,23.500000,0.000000,0.000000,0.038462,0.000000,5.038462,0.000000,0.000000,33.333333,0.000000,0.000000,0.000000,11.700000,0.000000,0.000000,0.500000,0.000000,0.000000,2.333333,3.000000,129.996795,0.000000,10.200000,7.000000,1.000000,3.500000,0.000000,0.000000,1250.446795,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,7.333333,0.000000,0.000000,0.000000,9.500000,39.200000,0.000000,2.333333
news.com.au,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
news.sky.com,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
newsmax.com,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
newyorker.com,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.833333,0.000000,0.000000,1.000000,2.500000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.250000,0.000000,0.000000,0.000000,18.833333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,2.000000,0.500000,1.500000,2.000000,3.000000,0.000000,0.000000,0.500000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,254.583333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000
npr.org,0.000000,7.666667,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.333333,0.000000,0.000000,0.000000,0.000000,0.000000,12.250000,3.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.000000,7.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.500000,0.000000,0.000000,0.000000,0.000000,0.000000,10.333333,0.000000,0.000000,1.000000,16.000000,0.000000,0.000000,1.000000,0.000000,2.500000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,13.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,9.000000,0.000000,0.000000,1.583333,0.000000,1.000000,1.000000,0.000000,55.416667,2.000000,0.000000,0.000000,82.500000,2.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,3.333333,1.333333,5.000000,12.916667,1.000000,7.000000,4.250000,1.000000,0.000000,0.000000,4.333333,0.000000,3.500000,0.000000,0.000000,0.000000,0.000000,4.000000,1.000000,0.500000,0.500000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,3.333333,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.333333,0.000000,3.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,0.000000,1.333333,1.000000,0.000000,0.000000,3.000000,0.000000,10.333333,0.500000,1.500000,12.000000,0.000000,0.000000,5.500000,1.000000,2.000000,1.333333,0.000000,1.000000,0.000000,0.000000,0.000000,26.666667,2.500000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,0.500000,8.000000,0.000000,0.000000,0.000000,1.000000,3.500000,1.000000,0.000000,9.333333,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,49.583333,0.000000,4.000000,0.500000,0.000000,2.500000,0.000000,0.000000,1062.750000,0.000000,0.000000,0.000000,7.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.500000,0.000000,1.500000
nypost.com,0.000000,4.500000,3.333333,1.500000,0.000000,4.500000,0.000000,3.000000,4.444444,0.000000,0.000000,0.000000,0.000000,0.000000,24.611111,2.333333,1.000000,0.000000,1.000000,0.500000,0.000000,0.000000,4.500000,0.000000,0.000000,7.777778,0.333333,0.000000,0.000000,0.000000,0.000000,0.500000,9.000000,0.333333,0.000000,0.000000,0.000000,0.000000,32.666667,0.000000,3.666667,2.000000,15.500000,0.000000,0.500000,0.000000,0.000000,1.200000,0.000000,0.000000,2.833333,0.500000,0.000000,0.000000,1.000000,17.583333,0.000000,0.000000,1.500000,2.000000,0.000000,0.333333,0.500000,0.000000,0.000000,14.416667,1.000000,1.111111,0.500000,0.000000,55.033333,0.000000,0.500000,0.000000,100.750000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.333333,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.500000,1.000000,0.000000,0.000000,0.000000,9.500000,2.000000,8.533333,10.583333,0.000000,16.333333,19.111111,0.500000,0.000000,5.583333,9.833333,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,2.500000,0.200000,5.000000,0.333333,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,0.000000,0.500000,0.000000,0.111111,16.000000,0.000000,0.000000,0.111111,0.000000,0.200000,0.000000,1.000000,0.500000,0.000000,0.000000,0.000000,0.000000,1.000000,1.500000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.166667,2.000000,2.500000,0.000000,7.583333,0.000000,5.000000,0.000000,5.500000,8.166667,0.000000,0.000000,5.666667,1.000000,2.000000,1.000000,0.500000,1.333333,0.000000,0.200000,1.000000,16.533333,0.000000,1.783333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.500000,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.250000,0.000000,0.000000,1.111111,0.000000,1.333333,0.000000,0.000000,2450.616667,0.000000,0.333333,0.000000,1.250000,1.000000,0.000000,1.200000,0.000000,0.000000,0.000000,0.500000,3.500000,0.000000,0.000000
nytimes.com,0.000000,10.250000,0.000000,0.000000,0.000000,0.000000,2.000000,2.500000,2.500000,1.000000,0.000000,0.000000,0.000000,0.000000,35.750000,7.333333,1.000000,0.000000,2.976190,0.000000,1.000000,0.000000,12.333333,2.500000,0.000000,1.500000,4.642857,0.000000,0.000000,0.000000,0.000000,2.000000,25.416667,0.000000,0.000000,0.000000,0.250000,0.000000,34.500000,0.000000,3.000000,1.833333,92.916667,0.000000,0.000000,1.000000,0.000000,3.333333,0.000000,0.000000,8.000000,0.000000,0.500000,0.333333,1.000000,49.059524,0.250000,0.000000,3.000000,2.000000,0.000000,0.000000,8.500000,0.000000,0.000000,18.500000,1.000000,0.000000,3.000000,0.666667,141.250000,0.000000,0.000000,0.000000,274.583333,5.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.916667,0.000000,1.250000,1.000000,0.000000,0.000000,0.500000,9.500000,0.500000,0.000000,1.000000,3.333333,5.333333,0.000000,29.083333,6.333333,11.833333,25.892857,3.500000,22.833333,40.583333,3.000000,0.000000,2.000000,35.333333,2.000000,5.500000,0.000000,3.000000,1.000000,0.000000,15.166667,1.000000,2.000000,2.500000,0.000000,6.500000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,1.750000,0.000000,18.333333,0.000000,1.000000,2.000000,1.000000,1.500000,0.250000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,8.333333,0.000000,0.250000,0.000000,0.250000,4.333333,0.000000,14.000000,1.000000,1.000000,0.000000,5.333333,0.500000,13.000000,1.000000,7.250000,4.250000,0.000000,1.000000,12.250000,6.000000,8.166667,10.333333,0.000000,2.500000,0.000000,0.500000,1.250000,66.809524,0.000000,8.000000,0.000000,0.000000,1.833333,0.000000,0.000000,0.000000,0.000000,2.500000,3.000000,8.500000,7.000000,0.000000,0.000000,0.000000,2.000000,11.500000,0.000000,0.000000,12.000000,0.000000,0.500000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,48.976190,0.000000,4.500000,0.000000,0.500000,6.500000,0.000000,2.000000,3243.666667,1.000000,1.500000,0.000000,2.500000,1.000000,0.000000,1.000000,0.000000,0.000000,2.142857,0.000000,10.666667,0.250000,3.250000
online.wsj.com,0.000000,8.833333,0.500000,0.000000,0.000000,0.000000,0.000000,0.500000,2.644444,0.000000,0.000000,0.666667,0.000000,0.000000,38.061111,6.500000,0.000000,0.000000,14.666667,0.000000,0.000000,0.000000,10.750000,0.000000,0.000000,2.444444,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,46.176190,0.000000,0.000000,0.000000,0.000000,0.000000,26.200000,0.000000,2.333333,0.000000,188.135714,0.000000,0.000000,0.000000,0.000000,3.142857,0.000000,0.000000,5.500000,0.000000,0.000000,1.000000,0.000000,71.783333,0.000000,0.000000,0.250000,1.000000,1.000000,0.500000,6.142857,0.000000,0.000000,12.416667,1.000000,0.111111,0.333333,2.000000,97.976190,0.000000,0.000000,0.000000,418.142857,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.092857,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,14.792857,0.000000,0.000000,0.000000,3.250000,9.533333,0.000000,13.450000,5.500000,13.833333,22.583333,4.533333,12.500000,31.977778,0.000000,0.000000,1.500000,109.426190,1.000000,1.500000,0.000000,0.111111,0.000000,0.000000,19.176190,1.000000,0.000000,0.000000,0.000000,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.111111,12.250000,0.000000,0.000000,1.111111,0.500000,2.000000,0.000000,0.500000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.250000,0.000000,0.000000,0.000000,0.000000,1.333333,0.000000,5.333333,3.533333,0.000000,0.000000,4.083333,2.000000,4.200000,0.000000,11.509524,11.083333,0.000000,1.000000,13.809524,3.000000,4.000000,6.000000,0.000000,0.500000,0.000000,0.000000,0.000000,37.983333,0.000000,8.000000,0.000000,0.000000,8.583333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,18.833333,0.000000,0.000000,0.000000,0.500000,2.000000,8.450000,0.000000,0.000000,8.833333,0.000000,0.000000,0.000000,4.083333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,78.083333,0.000000,2.500000,0.111111,0.000000,4.500000,0.000000,1.250000,2544.792857,0.000000,1.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.333333,0.000000,0.000000
pbs.org,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
